19 57 07	-33 50.3	 051.6	 -13  -24  -13
19 58 50	-50 11.2	 047.8	 -10  -30  -43
19 59 20	-65 43.7	 074.6	 +25  -77  -41
19 59 20	-65 43.7	 074.6	  -4  -60  -21
20 00 17	+15 27.6	 066.7	 +60  -20  -19
20 00 17	+03 11.0	 070.6	 -22  -15  +16
20 00 34	-67 27.2	 053.0	 -75  -34  -52
20 01 34	+29 45.7	 058.1	 -12  -46  -68
20 01 23	+29 43.9	 085.4	  +4   -8  -68
20 01 47	+23 12.7	 054.7	 +99  -52  +32
20 01 51	+16 56.0	 060.2	 +40  -19   +9
20 02 53	+54 19.5	 014.4	  +6   -7  -10
20 03 20	+38 20.0	 043.8	 -29  -14  -19
20 03 50	-66 18.7	 175.2	 -47  -12  -13
20 03 55	+54 18.2	 059.9	+103 -156  +11
20 06 48	-14 26.0	 047.9	 -17   -9   -9
20 07 26	-20 38.2	 063.2	 +39  -24  +10
20 07 55	-36 13.7	 177.1	-118  -49  +48
20 08 50	+16 02.0	 035.5	 -31  -26  +59
20 09 39	-12 45.9	 038.1	 +13   -6  -38
20 10 19	-45 18.8	 163.9	 -39   +1   -2
20 12 10	-27 11.0	 108.8	 -74  -11  -20
20 12 24	+77 04.8	 060.4	 -34  -19  +12
20 14 28	+06 46.0	 047.2	 -49  -37   -3
20 16 07	-46 35.1	 062.6	 +39  -14   +6
20 17 02	+66 41.6	 072.9	 -31   -5  -17
20 18 04	-50 09.3	 043.5	 +30  -35  +21
20 18 35	-58 26.4	 051.2	-101   -1  -19
20 24 38	-31 01.6	 056.3	  +3  -43   -8
20 24 40	-27 54.1	 079.6	  +0  -55   +6
20 26 01	-17 58.8	 052.1	 +16   +5   -8
20 27 21	+09 31.2	 114.2	 -28   -5  -16
20 28 04	+26 40.6	 028.4	 +36   +3   +3
20 29 33	+33 36.3	 049.2	 -18  -24  -13
20 29 50	+65 16.6	 120.4	 -21   +9   -6
20 31 06	+41 43.2	 051.1	 -26   -3  +37
20 32 14	+24 54.0	 069.4	 +52   +6   -5
20 32 40	+61 34.0	 062.5	 -75  -39   +0
20 34 04	-47 28.0	 044.8	  -3   +8   -4
20 35 55	-60 43.1	 046.6	 -55  -33   +4
20 36 47	+38 27.7	 048.4	  -1  -23  -34
20 37 05	+04 47.6	 063.5	 -66  -17  -34
20 37 13	-23 57.5	 070.1	 -61  +19   +7
20 52 04	+74 34.9	 044.7	 -61  -52   -8
20 38 10	+15 18.7	 101.6	 -94  -41  -11
20 38 29	+19 45.2	 049.8	 -43  -16  +16
20 38 29	+19 43.1	 049.8	 -42  -16  +15
20 38 37	-52 51.8	 082.0	 -48  -52  +26
20 38 44	-32 36.6	 122.8	  -9  -12   -8
20 38 44	-32 36.6	 122.8	  -8  -12   -9
20 38 45	-22 29.4	 049.4	 -72  -63  -28
20 40 04	-19 05.2	 067.2	  -8  -52  -57
20 40 12	+57 14.5	 044.9	 -29  -28   +7
20 40 23	-52 06.1	 047.3	 -12   -4  -11
20 41 53	+55 08.8	 063.3	-140  -32  +22
20 42 04	-31 31.1	 106.9	 -12  -15   -8
20 42 06	+19 34.5	 048.8	 +36  -23  -34
20 43 08	-25 27.1	 073.5	 +23   -2  -15
20 43 18	+44 18.7	 085.4	 -29  -21   -9
20 44 07	+57 24.0	 043.8	 +27  -28  -15
20 44 11	+33 46.9	 052.0	 -45   -1   -6
20 44 16	+61 38.6	 076.1	 -31  -96   +9
20 44 30	-79 29.0	 064.3	 -49  -75  -34
20 45 06	-44 10.3	 049.4	 -23   -8   -5
20 49 59	+26 54.5	 040.3	 +11   -2   +2
20 52 18	+61 58.5	 133.5	 +23  -10  -20
20 52 42	+12 58.8	 043.5	 -84   -5  -10
20 53 49	-26 29.3	 038.0	 -18  -10   +1
20 54 04	-10 37.6	 056.3	 +73  -57  -60
20 54 07	-05 02.2	 063.5	 -59  -37  -29
20 54 22	-44 18.5	 053.0	 +19  -94  +43
20 55 09	+22 10.4	 076.2	 -35  -31  -34
20 58 09	+39 52.7	 066.1	 -18  -35  -43
21 00 53	+45 41.1	 045.8	 -39  -12  -20
21 01 34	-20 03.2	 053.5	 +19   +6  -13
21 02 09	-17 07.8	 057.5	 +72 -173  +40
21 02 51	+06 52.6	 058.6	 -12  -79   +0
21 04 11	-73 22.3	 041.7	 -55  -26  -18
21 04 24	-14 07.4	 068.1	 -40  -17   -1
21 04 40	+38 30.0	 288.7	 -92  -54   -9
21 04 40	+38 30.0	 288.7	 -92  -54   -9
21 05 12	-82 01. 	 057.9	 -75  +44  +61
21 05 42	-21 23.7	 044.7	  -8  -10   +4
21 05 49	+24 58.5	 041.7	 +16  -13  -11
21 06 08	-04 37.8	 044.6	 +10   +8   -1
21 06 30	-13 28.7	 091.7	 -30 -118  -24
21 06 44	+59 32.1	 041.7	+264 -215  -92
21 09 01	-40 28.3	 040.6	  -1  -29  -11
21 12 03	+09 48.2	 053.3	  +7  -29  -10
21 12 48	+37 49.9	 051.4	 -42  -16  +20
21 14 05	+09 11.1	 068.4	 -11  -20   -5
21 14 20	-39 03.7	 258.6	 +63  -19  +23
21 14 47	-61 33.4	 046.6	 -58  -38  -11
21 15 11	-43 32.7	 045.9	 -11   +1  -27
21 15 28	-00 02.8	 047.5	 -38  -32  -27
21 16 19	-53 39.6	 041.9	 -19   -4   +3
21 16 18	-53 39.6	 041.9	 -14   -7   -2
21 16 52	-26 33.6	 056.5	 +26  -32  +39
21 16 52	-26 33.6	 056.5	 +23  -33  +41
21 17 23	+62 22.4	 067.0	  -8  -12   -7
21 17 23	-51 15.4	 044.1	  -1  -19  -28
21 17 25	-20 03.3	 047.6	 +42  -61  -16
21 22 20	-65 35.6	 115.5	 -13  +42   +6
21 23 18	-56 20.7	 043.1	 -89  +24  -38
21 23 45	-45 01.7	 067.0	  -7  +11  -19
21 24 11	+03 31.2	 052.6	  +5   -7   +4
21 25 45	+10 23.5	 050.7	 -21  -10   -4
21 26 43	+73 25.9	 048.8	 +26  -21  -33
21 27 12	+17 25.1	 147.8	 -38  -17   -5
21 27 16	-12 43.6	 063.6	 -97  -62   -4
21 28 34	-10 00.6	 125.6	 -64  -33   +5
21 28 45	+23 07.0	 040.7	  -5  -29  -14
21 30 14	-49 13.2	 215.0	  +3  -18   +1
21 33 17	-51 04.1	 076.6	  -2  -19  -36
21 35 45	+27 29.9	 080.8	 -20  -15  -13
21 36 00	-77 36.8	 051.5	  +9  -38  -13
21 36 06	-24 22.5	 071.7	 -16  -37  -78
21 36 15	-27 31.9	 045.4	 -40  -15  -15
21 37 19	-16 53.4	 028.2	 -40  -19   +0
21 39 02	-41 21.0	 051.1	 +24  -32  -56
21 41 54	+28 31.0	 043.2	  -5   +3  -44
21 41 54	+28 31.0	 043.2	  -1  +12  -40
21 42 07	+14 32.6	 066.1	 -13  -20   -8
21 42 30	+41 22.0	 052.3	  +0  +11   +6
21 43 02	-57 55.3	 052.1	 -20  -77  +22
21 44 04	-00 24.0	 081.8	  -2   -1  -66
21 44 17	-16 21.3	 068.1	 -10  -23  -13
21 44 55	-40 29.0	 041.9	 -11  -44   -1
21 45 01	-47 31.9	 071.8	 -12  -20   +1
21 46 40	+05 29.4	 048.0	 -51  -16  -36
21 47 06	-11 54.9	 039.0	 +62   -6  -12
21 48 40	+74 45.9	 041.3	 -36   +6  +11
21 49 05	+00 36.9	 049.2	 -49  -33  -21
21 49 35	-77 34.3	 034.7	 -28  -10   +2
21 49 52	+42 06.8	 046.1	 +42  -27  -13
21 50 14	+39 34.0	 039.3	 -56  -59  -36
21 50 16	+28 33.5	 039.2	 +12  +16   -7
21 50 34	-13 47.3	 045.7	 -37  -12   -4
21 51 37	-47 14.1	 088.7	 +51  -24  -32
21 51 55	+41 32.8	 045.5	  -6  -57  -45
21 52 32	+32 05.7	 041.8	  -4  -22  -25
21 53 35	-51 14.4	 068.4	  -3  -24  +15
21 55 56	-59 59.4	 077.2	 -35  -17  -41
21 57 58	+75 20.9	 053.1	 -10  -20  -16
21 59 24	+16 13.4	 070.9	 -30  -11   -3
21 59 33	-56 59.6	 288.9	 -78  -38   +4
21 59 39	+01 09.7	 098.9	 +31   +6   -4
21 59 55	-70 09.9	 051.1	 -89  -22  -49
22 03 38	-45 38.0	 046.8	 -57  -44   -9
22 04 41	+25 06.0	 079.9	 -16   -7   -7
22 04 55	-51 27.7	 047.4	 -69  -25   +1
22 05 05	-47 12.2	 039.8	  -5  -21  -15
22 06 52	-07 47.3	 053.9	  +2  -45   -3
22 07 00	-04 53.2	 114.4	 -40  -17  -15
22 07 13	-32 47.7	 052.3	 -36   -7   -8
22 07 41	+05 57.1	 048.1	 -26   -8   -9
22 09 01	+36 00.8	 049.9	 +12  -23  -14
22 09 05	+18 10.6	 082.5	 -31  -41  +22
22 10 56	-17 55.8	 095.8	 -16  -13  -46
22 11 36	-41 37.2	 042.1	 -42  -76   -5
22 11 46	-08 59.1	 051.3	 +23  -54   -1
22 11 56	-16 03.7	 034.3	 +13  -13  -14
22 12 13	+56 52.3	 048.0	 -11   -3   -3
22 12 14	+27 35.9	 036.7	  -8  +39  +46
22 13 12	+56 47.9	 041.4	 -44  -11  -23
22 14 42	-09 03.0	 098.1	 +45  +21  -33
22 15 00	-53 52.1	 082.4	 -27  -37   +7
22 15 08	+68 05.4	 047.7	 -29  -11  -20
22 19 04	-01 38.4	 044.3	 -20  -18  +11
22 20 13	-57 28.1	 056.8	 -54  -29   -3
22 20 22	-72 30.0	 033.5	 -66  -69  -39
22 21 38	-58 02.8	 056.2	  -5  -31   -2
22 22 24	+22 17.9	 047.6	 +19   -6   +7
22 22 24	+22 17.9	 047.6	 +19   -2   +5
22 23 52	-16 59.8	 060.8	 -14   -4   -9
22 23 51	-16 59.8	 060.8	 -16   -4  -13
22 24 05	+04 08.3	 041.1	 -37  -15   -3
22 25 39	+11 59.6	 041.5	 -12   -1  -11
22 26 13	+57 26.8	 251.9	 +26  -28   +2
22 26 13	+57 26.8	 251.9	 +25  -26   +2
22 26 15	-13 39.8	 091.9	 +26  -52  +10
22 26 25	-30 15.8	 075.2	  +6  -51  -15
22 28 41	-06 48.6	 045.8	 -13  -18   -6
22 30 31	+09 07.1	 066.0	 -38   -7   -9
22 30 38	-35 42.1	 043.8	 -52  -26  +27
22 30 50	+53 32.1	 045.8	-118  -34  -60
22 31 58	-20 57.9	 044.6	 -16  -21  -11
22 32 57	-54 52.0	 042.8	  -9  -66  -69
22 33 35	-01 05.6	 065.8	 +21  -27  -29
22 34 57	-65 38.2	 089.9	 -51   -7   +2
22 35 45	-15 35.6	 294.3	 -69   -1  +41
22 36 01	-20 52.8	 115.4	 -18   -9   -2
22 36 55	-12 52.4	 046.9	 -28  -39  -17
22 36 55	-12 52.4	 046.9	 -29  -39  -16
22 37 55	-29 56.1	 069.1	 -22   -9  -14
22 38 06	-32 15.1	 060.6	 -43  -11   +0
22 39 39	-47 28.1	 057.5	 +12  -34   -8
22 42 58	+10 55.9	 053.0	 +12  -17  -16
22 42 58	+10 55.9	 053.0	 +12  -17  -16
22 44 07	+23 18.1	 040.9	  -5   -6   -1
22 44 11	+49 56.8	 048.0	 -13  -57   -7
22 44 12	+11 55.0	 050.0	  +5  -38  -34
22 44 12	+11 55.0	 050.0	  +5  -39  -33
22 44 40	+44 04.6	 197.0	 +21   +3   -1
22 45 19	+44 17.4	 056.0	  +7   +3   -3
22 45 33	-51 34.8	 042.9	 -11  -10   -1
22 46 39	+22 20.5	 052.6	 -40  +30  -44
22 47 20	-41 45.1	 043.7	 +61  -16   +9
22 47 36	+24 19.8	 039.2	 -13   +6  -19
22 47 43	-07 21.4	 071.1	  +1   +5  +10
22 48 56	+13 42.1	 042.7	 -62   +0   -5
22 49 30	+31 29.4	 065.0	 -30  -15  -18
22 49 45	-33 08.5	 042.4	 +10   +1  -13
22 49 45	-33 08.5	 042.4	 +11   +1  -14
22 49 52	+09 34.1	 049.7	 -53   -6  -30
22 50 35	-14 31.2	 211.3	 -13  -19  -12
22 50 41	-48 51.8	 046.0	 -19  -14   -7
22 52 12	-75 42.7	 119.9	 -13  +31  +97
22 53 37	-31 49.8	 128.1	  -5   -8  -13
22 54 10	+16 17.4	 148.2	 +32  -17  +25
22 54 54	-29 53.3	 153.7	  -5   -7  -10
22 55 00	+20 30.0	 058.4	 -16  -31  +15
22 57 38	-22 47.6	 128.4	 +33  +16   +0
22 59 15	-04 06.9	 058.6	 -28  -46  +16
23 00 18	+42 29.3	 018.5	 -11   -1   -4
23 00 44	-35 01.2	 050.2	 -11   +5   +2
23 02 32	+66 29.7	 033.8	 -23   +1  -17
23 02 39	-36 08.5	 284.3	-100  -15  -56
23 03 08	+68 08.7	 047.5	 -78  -52  -14
23 04 26	-23 25.6	 048.7	  +4  -31  -27
23 05 32	+03 03.3	 061.3	 -37  +23  -28
23 05 41	-15 40.8	 040.7	  -5   +0   -4
23 06 34	-02 31.8	 029.0	 -68  -56   -1
23 07 15	-22 43.7	 039.0	  -5   -3   -1
23 07 15	-22 43.7	 039.0	  -6   -5   +3
23 07 39	+47 41.2	 028.7	 -20  -14   -8
23 10 15	+49 08.0	 049.1	 -14   +9   +4
23 10 52	+56 53.5	 146.4	 -56  -40  -15
23 13 16	-09 21.6	 043.3	 -39  -26   +7
23 13 14	-09 21.1	 043.3	 -41  -26   +8
23 13 51	+30 23.8	 017.1	 -42   -2  -10
23 14 14	-67 11.2	 037.5	  +1  -83  -39
23 14 10	-67 12.3	 037.5	  +2  -81  -38
23 14 19	+05 25.4	 034.7	  -1   -8   +8
23 14 25	+52 56.6	 043.3	  +7  -27  -20
23 14 31	-58 30.6	 041.0	  +9   +3  -18
23 14 51	-42 27.9	 061.6	 -15  -11  -14
23 15 00	+09 25.2	 051.4	  -7  +11  -24
23 15 41	-58 34.7	 039.5	 -18  -40  -15
23 15 56	+46 00.8	 047.8	 -31  -15   +1
23 16 08	-32 48.3	 042.1	  +6   -6  -15
23 16 29	-13 43.9	 040.9	 -18  -14  -21
23 16 29	-13 43.6	 040.9	 -19  -13  -21
23 17 28	+28 35.7	 043.9	 -98  -97  -31
23 19 11	+43 49.2	 050.6	 -62  -14   -2
23 20 27	-11 02.5	 059.7	 -34  +20  -38
23 22 14	+57 35.0	 071.6	 +20  -29  -15
23 24 30	-01 33.9	 047.6	 -59  +16  -27
23 26 16	+04 58.5	 072.7	 +32   -8   +8
23 26 49	-47 18.6	 048.6	 -17  -12   -1
23 28 56	+58 53.3	 056.1	 -75  -59  -19
23 28 56	-04 21.6	 042.9	  -9  -33   -4
23 29 20	+19 39.7	 151.9	 -15   -6   -6
23 29 20	+19 39.7	 151.9	 -15   -8   -5
23 30 09	-17 01.5	 077.5	 -11  -21   -7
23 30 12	-17 07.1	 077.5	 -10  -20   -9
23 30 57	+42 34.1	 041.0	 -45   -4  +13
23 31 33	-00 05.1	 070.9	 +91   -9  -25
23 32 26	+01 19.7	 058.4	 -27  -14   +3
23 32 52	-47 13.1	 045.6	 -17  -61  +10
23 34 14	+00 53.4	 045.9	-181  -75 -108
23 35 06	+46 11.2	 048.1	  -1   -5  -44
23 35 30	+45 55.4	 028.9	 -29  -14  -10
23 36 41	-72 59.3	 107.4	 +32  -66  -29
23 37 13	-33 01.0	 041.0	  -2  -30   +6
23 37 17	+77 21.2	 066.5	 +23  -39   +0
23 37 23	+05 21.3	 072.5	  -8  -26  -26
23 38 19	+20 05.3	 045.0	 -16  -19  +11
23 39 26	+43 55.2	 315.6	 +33  -74   +0
23 40 08	-14 49.3	 039.7	  -7  -12   -3
23 40 33	+36 15.7	 123.0	 -28  -21  -11
23 41 23	+32 19.0	 055.6	 +25  -14  +12
23 41 21	+32 16.2	 055.6	 +26  -17  +14
23 43 18	+35 58.6	 055.5	 -18  -28   +7
23 45 31	+48 44.2	 065.6	 -53   +5  -12
23 46 36	+02 08.2	 177.9	  -9  -68  +41
23 47 31	+02 35.8	 039.1	 -93  -26  +20
23 47 55	+30 04.5	 042.8	 -22  -13   -3
23 49 32	+77 19.4	 040.8	 -45  -16  -28
23 49 57	+75 15.9	 096.5	 -14   -6   +0
23 50 05	-06 16.3	 045.1	 -61  -44   +9
23 50 36	+28 44.4	 060.4	  +9   +8   +6
23 52 12	-22 03.3	 039.7	  -1  +19  -15
23 52 29	+28 21.3	 034.0	 -68  -47   -3
23 56 07	+46 27.0	 060.0	 -46  -19  -11
23 56 56	+33 26.8	 042.1	 +13   -7   -5
23 59 33	+26 49.0	 079.6	 -10  -78  -36
